507440,CEYS MONTACK AT HIGH TACK CARTUCHO 450g,8411519774405,15,"8,78","10,6",adhesivos de montaje,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/MONTACK_02/507440_MONTACK AGT HGTK CART_CANULA_SIN.jpg
507213,CEYS MONTACK PROFESIONAL BLISTER 100ML,8411519110173,12,4,"4,85",adhesivos de montaje,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/MONTACK_02/507213_MONTACK AGT PROFESIONAL BLISTER.jpg
507211,CEYS MONTACK PROFESIONAL CARTUCHO 300ML,8411519110166,15,"6,07","7,35",adhesivos de montaje,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/MONTACK_02/507211_MONTACK AGT PROFESIONAL CARTUCHO.jpg
510106,ARALDIT STANDARD BLISTER PEQUEÑO 5+5ML,8411519010138,6,"4,96",6,araldite,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/ARALDITE_02/510106_ARALDITE_STANDARD PEQUEÑO.jpg
510107,ARALDIT STANDARD BLISTER GRANDE 15+15ML,8411519010121,6,"8,1","9,8",araldite,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/ARALDITE_02/510107_ARALDITE_STANDARD GRANDE.jpg
510104,ARALDIT STANDARD PROFESIONAL BL 75+75ML,8411519010145,12,"21,96","26,55",araldite,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/ARALDITE_02/510104_ARALDITE STANDARD 2x75ml.jpg
510105,ARALDIT STANDARD JERINGA BLISTER 24ML,8411519011050,12,8,"9,7",araldite,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/ARALDITE_02/510105_ARALDITE_STANDARD JERINGA.jpg
510502,ARALDIT STANDARD CONJ INDUSTRIAL GR 1+1L,8411519023022,1,"159,28","192,75",araldite,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/ARALDITE_02/510502_ARALDIT BOTES 1000.jpg
510206,ARALDIT RAPIDO PEQUEÑO BLISTER 5+5ML,8411519010237,6,"5,54","6,7",araldite,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/ARALDITE_02/510206_ARALDITE_RAPIDO PEQUEÑO.jpg
510207,ARALDIT RAPIDO GRANDE BLISTER 15+15ML,8411519010220,6,"8,86","10,7",araldite,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/ARALDITE_02/510207_ARALDITE_RAPIDO GRANDE.jpg
510204,ARALDIT RAPIDO PROFESIONAL BL 75+75ML,8411519010244,12,"28,17","34,1",araldite,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/ARALDITE_02/510204_ARALDITE_RAPIDO PROFESIONAL.jpg
510205,ARALDIT RAPIDO JERINGA BLISTER 24ML,8411519010268,12,"8,86","10,7",araldite,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/ARALDITE_02/510205_ARALDITE_RAPIDO JERINGA.jpg
510401,ARALDIT RAPIDO 90 SEGUNDOS JERINGA 24ML,8411519012224,12,"9,98","12,1",araldite,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/ARALDITE_02/510401_ARALDITE_RAPIDO 90 SEGUNDO JERINGA.jpg
510403,ARALDIT FUSION JERINGA BLISTER 3 G,8411519704037,12,"6,26","7,6",araldite,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/ARALDITE_02/510403_ARALDITE_FUSION JERINGA.jpg
510402,ARALDIT CRISTAL JERINGA TRANSPARENT 24ML,8411519011098,12,"9,47","11,45",araldite,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/ARALDITE_02/510402_ARALDITE_CRISTAL JERINGA.jpg
510351,ARALDIT ESPECIAL METALES 8080 BL 47G,8411519014136,6,"8,4","10,15",araldite,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/ARALDITE_02/510351_ARALDITE_ESPECAL METALES.jpg
900201,CEYS PVC PRESION TUBO 125ML,8429243010003,12,"2,02","2,45",adhesivos de pvc,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/PVC_02/900201_PVC_PRESION TUBO.jpg
900209,CEYS PVC PRESION TAPON PINCEL 250ML,8429243010317,12,"4,85","5,85",adhesivos de pvc,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/PVC_02/900209_PVC_PRESIÓN PINCEL PEQUEÑO.jpg
900210,CEYS PVC PRESION TAPON PINCEL 500ML,8429243010324,12,"8,09","9,8",adhesivos de pvc,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/PVC_02/900210_PVC_PRESIÓN PINCEL MEDIO.jpg
900211,CEYS PVC PRESION TAPON PINCEL 1000ML,8429243010331,6,"13,07","15,8",adhesivos de pvc,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/PVC_02/900211_PVC_PRESION PINCEL GRANDE.jpg
900301,CEYS PVC TIXOTROPICO TUBO 125ML,8429243020002,12,"2,16","2,6",adhesivos de pvc,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/PVC_02/900301_PVC_TIXO TUBO.jpg
900309,CEYS PVC TIXO TAPON PINCEL 250ML,8429243020316,12,"5,19","6,3",adhesivos de pvc,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/PVC_02/900309_PVC_TIXO PINCEL PEQUEÑO.jpg
900310,CEYS PVC TIXO TAPON PINCEL 500ML,8429243020323,12,"8,95","10,85",adhesivos de pvc,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/PVC_02/900310_PVC_TIXO PINCEL MEDIO.jpg
900311,CEYS PVC TIXO TAPON PINCEL 1000ML,8429243020330,6,"14,13","17,1",adhesivos de pvc,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/PVC_02/900311_PVC_TIXO PINCEL GRANDE.jpg
900101,CEYS PVC SANEAMIENTO TUBO 125ML,8429243030001,12,"1,73","2,1",adhesivos de pvc,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/PVC_02/900101_PVC_SANEAMIENTO TUBO.jpg
900109,CEYS PVC SANEAM. TAPON PINCEL 250ML,8429243030315,12,"4,56","5,5",adhesivos de pvc,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/PVC_02/900109_PVC_SANEAMIENTO PINCEL PEQUEÑO.jpg
900110,CEYS PVC SANEAM. TAPON PINCEL 500ML,8429243030322,12,"7,52","9,1",adhesivos de pvc,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/PVC_02/900110_PVC-SANEAMIENTO_PINCEL MEDIO.jpg
900111,CEYS PVC SANEAM. TAPON PINCEL 1000ML,8429243030339,6,"11,31","13,7",adhesivos de pvc,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/PVC_02/900111_PVC_SANEAMIENTO PINCEL GRANDE.jpg
900001,CEYS DISOLVENTE LIMPIADOR BOTE 250ML,8429243040017,12,"3,17","3,85",adhesivos de pvc,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/PVC_02/900001_PVC_DISOLVENTE LIMPIADOR PEQUEÑO.jpg
900002,CEYS DISOLVENTE LIMPIADOR BOTE 500ML,8429243040024,12,"4,32","5,2",adhesivos de pvc,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/PVC_02/900002_PVC_DISOLVENTE LIMPIADOR MEDIO.jpg
900004,CEYS DISOLVENTE LIMPIADOR BOTE 1000ML,8429243040031,6,"6,96","8,4",adhesivos de pvc,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/PVC_02/900004_PVC_DISOLVENTE LIMPIADOR GRANDE.jpg
507228,CEYS TRI'ACTION BLISTER 10G 12U,8411519772289,12,"3,6","4,35",adhesivos selladores,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/TOTALTECH_02/507228_TOTALTECH_TRIACTION 10g.jpg
507219,CEYS TRI'ACTION BLISTER 20G,8411519772197,12,"5,62","6,8",adhesivos selladores,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/TOTALTECH_02/507219_TOTALTECH_TRIACTION 20g.jpg
507267,CEYS TRI'ACTION LÍQUIDO 75 G BLÍSTER,8411519772678,8,"6,53","7,9",adhesivos selladores,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/TOTALTECH_02/507267_TOTALTECH_TRIACTION LIQUIDO 75g.jpg
507232,CEYS TOTAL TECH BLANCO TUBO 125ML,8411519772326,12,"5,46","6,6",adhesivos selladores,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/TOTALTECH_02/507232_TOTALTECH_TUBO BLANCO.jpg
507242,CEYS TOTAL TECH TRANSPARENTE TUBO 125ML,8411519772425,12,"5,6","6,8",adhesivos selladores,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/TOTALTECH_02/507242_TOTALTECH_TUBO TRANSPARENTE.jpg
507216,CEYS TOTAL TECH BLANCO CARTUCHO 290ML,8411519772166,12,"7,63","9,25",adhesivos selladores,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/TOTALTECH_02/507216_TOTALTECH_CARTUCHO BLANCO.jpg
507226,CEYS TOTAL TECH TRANSPARENTE CART. 290ML,8411519772265,12,"7,91","9,55",adhesivos selladores,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/TOTALTECH_02/507226_TOTALTECH_CARTUCHO TRANSPARENTE.jpg
507220,CEYS TOTAL TECH GRIS CARTUCHO 290ML,8411519772203,12,"7,63","9,25",adhesivos selladores,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/TOTALTECH_02/507220_TOTALTECH_CARTUCHO GRIS.jpg
507221,CEYS TOTAL TECH NEGRO CARTUCHO 290ML,8411519772210,12,"7,63","9,25",adhesivos selladores,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/TOTALTECH_02/507221_TOTALTECH_CARTUCHO NEGRO.jpg
507222,CEYS TOTAL TECH MARRON CARTUCHO 290ML,8411519772227,12,"7,63","9,25",adhesivos selladores,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/TOTALTECH_02/507222_TOTALTECH_CARTUCHO MARRON.jpg
507223,CEYS TOTAL TECH TERRACOTA CART 290ml,8411519772234,12,"7,63","9,25",adhesivos selladores,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/TOTALTECH_02/507124_TOTALTECH_CARTUCHO TERRACOTA.jpg
507125,CEYS TOTAL TECH AZUL CARTUCHO 290ML,8411519771251,12,"7,63","9,25",adhesivos selladores,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/TOTALTECH_02/507125_TOTALTECH_CARTUCHO AZUL.jpg
507124,CEYS TOTAL TECH BEIGE CARTUCHO 290ML,8411519771244,12,"7,63","9,25",adhesivos selladores,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/TOTALTECH_02/507124_TOTALTECH_CARTUCHO BEIGE.jpg
507126,CEYS TOTAL TECH PLATA CART. 290ML,8411519771268,12,"7,91","9,55",adhesivos selladores,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/TOTALTECH_02/507126_TOTALTECH_CARTUCHO PLATA.jpg
505583,CEYS SILICONA STOP MOHO BLANCO 50ML,8411519755831,12,"2,73","3,3",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505583_STOPMOHO BLISTER BLANCO.jpg
505584,CEYS SILICONA STOP MOHO TRANSL 50ML,8411519755848,12,"2,73","3,3",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505584_STOPMOHO BLISTER TRANSLÚCIDO.jpg
505683,CEYS STOP MOHO EASY,8411519756838,12,"4,09","4,95",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505683_STOPMOHO EASY 70ml.jpg
505568,CEYS STOP MOHO SECADO XPRESS 125ML BLANC,8411519755664,12,"4,47","5,4",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505568_STOPMOHO TUBO BLANCO.jpg
505573,CEYS STOP MOHO SECADO XPRESS 125ML TRANS,8411519755732,12,"4,47","5,4",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505573_STOPMOHO TUBO TRANSLÚCIDO.jpg
505540,CEYS STOP MOHO SECADO XPRESS CART BLANCO,8411519755398,15,"5,17","6,25",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505540_STOPMOHO CARTUCHO BLANCO.jpg
505546,CEYS STOP MOHO SECADO XPRESS CART TRANSL,8411519755466,15,"5,17","6,25",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505546_STOPMOHO CARTUCHO TRANSLÚCIDO.jpg
505641,STOP MOHO CARTUCHO CREMA,8411519756401,8,"5,21","6,3",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505641_STOPMOHO CARTUCHO CREMA.jpg
505647,STOP MOHO CARTUCHO ANTRACITA,8411519756463,8,"5,21","6,3",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505647_STOPMOHO CARTUCHO ANTRACITA.jpg
505556,SELLACEYS SECADO XPRESS BYC BLANCO 125ML,8411519755565,12,"4,08","4,95",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505556_SECADO XPRESS TUBO BLANCO.jpg
505557,SELLACEYS SECADO XPRESS BYC TRANS 125 ML,8411519755572,12,"4,08","4,95",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505557_SECADO XPRESS TUBO TRANSLÚCIDO.jpg
505537,SELLACEYS SECADO XPRESS BYC BLAN.CAR.,8411519755374,15,"4,72","5,7",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505537_SECADO XPRESS CARTUCHO BLANCO.jpg
505538,SELLACEYS SECADO XPRESS BYC TRANSL CART.,8411519755381,15,"4,72","5,7",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505538_SECADO XPRESS CARTUCHO TRANSLÚCIDO.jpg
505530,SELLACEYS COCINAS/BAÑOS BLANCO CARTUCHO,8411519225013,15,"3,84","4,65",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505530_TRI PROTECT CARTUCHO BLANCO.jpg
505531,SELLACEYS COCINAS/BAÑOS TRANSL. CARTUCHO,8411519225020,15,"3,84","4,65",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505531_TRI PROTECT CARTUCHO TRANSLÚCIDO.jpg
505706,SELLACEYS SELLADOR COC/BAÑ BLANCO 135ML,8411519220018,12,"3,08","3,75",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505706_SELLADOR CARTUCHO BLANCO.jpg
505707,SELLACEYS SELLADOR COC/BAÑ TRANSL. 135ML,8411519220032,12,"3,08","3,75",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505707_SELLADOR TUBO TRANSLÚCIDO.jpg
505701,SELLACEYS SELLADOR COC/BAÑ BLCO CARTUCHO,8411519220025,25,"3,76","4,55",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505701_SELLADOR CARTUCHO BLANCO.jpg
505702,SELLACEYS SELLADOR COC/BAÑ TRANSP CARTCH,8411519220049,25,"3,76","4,55",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505702_SELLADOR CARTUCHO TRANSLUCIDO.jpg
505612,CEYS TOP JUNTAS BAÑOS Y AZU BLNCO 125ML,8411519756128,12,"4,47","5,4",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505612_JUNTAS SANITARIOS TUBO BLANCO.jpg
505611,CEYS TOP JUNTAS BAÑOS Y AZULEJOS 290ML,8411519756111,15,"5,17","6,25",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505611_JUNTAS SANITARIOS CARTUCHO BLANCO.jpg
505570,SELLACEYS HOGAR CINTA,8411519755701,12,"8,97","10,85",selladores cocinas y baños,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505570_CINTA SELLADORA.jpg
505588,CEYS SELLATODO BLANCO BLISTER 50ML,8411519755886,12,"2,74","3,3",selladores multiusos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505588_SELLATODO_BLISTER BLANCO.jpg
505589,CEYS SELLATODO TRANS BLISTER 50ML,8411519755893,12,"2,74","3,3",selladores multiusos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505589_SELLATODO_BLÍSTER TRANSLÚCIDO.jpg
505558,CEYS SILICONA SELLATODO BLANCO TUBO 125,8411519755589,12,"4,1","4,95",selladores multiusos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505558_SELLATODO TUBO BLANCO.jpg
505559,CEYS SILICONA SELLATODO TRANSL TUBO 125,8411519755596,12,"4,1","4,95",selladores multiusos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505559_SELLATODO_TUBO TRANSLÚCIDO.jpg
505528,CEYS SILICONA SELLATODO BLANCO CART 280,8411519755282,15,"4,88","5,9",selladores multiusos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505528_SELLATODO_CARTUCHO BLANCO.jpg
505529,CEYS SILICONA SELLATODO TRANSL CART 280,8411519755299,15,"4,88","5,9",selladores multiusos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505529_SELLATODO_CARTUCHO TRANSLÚCIDO.psd
505628,CEYS SILICONA SELLATODO GRIS CART 280,8411519756289,15,"4,88","5,9",selladores multiusos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505628_SELLATODO_CARTUCHO GRIS.jpg
505629,CEYS SILICONA SELLATODO NEGRO CART 280,8411519756296,15,"4,88","5,9",selladores multiusos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505629_SELLATODO_CARTUCHO NEGRO.jpg
505501,SELLACEYS TRANSLUCIDO BLISTER 50ML,8411519220117,24,"2,08","2,5",selladores multiusos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505501_MULTIUSOS UNIVERSAL TRANLUCIDO BLISTER PEQUEÑO.jpg
505502,SELLACEYS BLANCO BLISTER 50ML,8411519220216,24,"2,08","2,5",selladores multiusos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505502_MULTIUSOS UNIVERSAL_ BLANCO BLISTER PEQUEÑO.jpg
505503,SELLACEYS TRANSLUCIDO BLISTER 100 ML.,8411519221053,12,"2,93","3,55",selladores multiusos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505503MULTIUSOS UNIVERSAL_TRANSLÚCIDO BLISTER GRANDE.jpg
505504,SELLACEYS BLANCO BLISTER 100 ML.,8411519221060,12,"2,93","3,55",selladores multiusos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505504_SELLADOR UNIVERSAL_BLANCO BLISTER GRANDE.jpg
506225,SELLACEYS UNIVERSAL TRANSLUCIDO CARTUCHO,8411519212259,25,"3,39","4,1",selladores multiusos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/506225_UNIVERSAL CARTUCHO TRANSLÚCIDO.jpg
506226,SELLACEYS UNIVERSAL BLANCO CARTUCHO,8411519212266,25,"3,39","4,1",selladores multiusos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/506226_UNIVERSAL CARTUCHO BLANCO.jpg
506247,SELLACEYS UNIVERSAL NEGRO CARTUCHO,8411519212273,8,"3,44","4,15",selladores multiusos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/506227_UNIVERSAL CARTUCHO NEGRO.jpg
506248,SELLACEYS UNIVERSAL ALUMINIO CARTUCHO,8411519212280,8,"3,44","4,15",selladores multiusos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/506228_UNIVERSAL CARTUCHO ALUMINIO.jpg
506249,SELLACEYS UNIVERSAL BRONCE CARTUCHO,8411519212297,8,"3,44","4,15",selladores multiusos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/506229_UNIVERSAL CARTUCHO BRONCE.jpg
506250,SELLACEYS UNIVERSAL GRIS CARTUHO,8411519212303,8,"3,44","4,15",selladores multiusos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/506230_UNIVERSAL CARTUCHO GRIS.jpg
505902,CEYS SELLAPLUS BLANCO CARTUCHO,8411519222111,25,"5,92","7,15",selladores multiusos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505902_0- DISOLVENTE CARTUCHO BLANCO.jpg
505604,SELLACEYS JUNTAS GRIETAS TUBO BLANCO 125ML,8411519756043,12,"3,05","3,7",selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505604_JUTNAS GRIETAS TUBO BLANCO.jpg
505602,SELLACEYS JUNTAS GRIETAS BLANCO CARTUCHO,8411519225082,15,"2,13","2,6",selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505602_JUNTAS GRIETAS CARTUCHO BLANCO.jpg
505601,SELLACEYS JUNTAS GRIETAS GRIS CARTUCHO,8411519225075,15,"2,13","2,6",selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505601_JUNTAS GRIETAS CARTUCHOS GRIS.jpg
505608,SELLACEYS JUNTAS GRIETAS FLEX BLANCO CARTUCHO ,8411519756081,15,"3,48","4,2",selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505608_JUNTAS GRIETAS FLEX CARTUCHO BLANCO.jpg
505733,SELLACEYS SELLADOR MADERA ROBLE 125ML,8411519220094,6,"3,29",4,selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505733_CEYS SELLADOR MADERA ROBLE TUBO 125ML.jpg
505734,SELLACEYS SELLADOR MADERA PINO 125ML,8411519220124,6,"3,29",4,selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505734_CEYS SELLADOR MADERA PINO TUBO 125ML.jpg
505735,SELLACEYS SELLADOR MADERA SAPELI 125ML,8411519220100,6,"3,29",4,selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505735_CEYS SELLADOR MADERA SAPELI TUBO 125ML.jpg
505736,SELLACEYS SELLADOR MADERA NOGAL 125ML,8411519757361,6,"3,29",4,selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505736_CEYS SELLADOR MADERA NOGAL TUBO 125ML.jpg
505737,SELLACEYS SELLADOR MADERA HAYA 125ML,8411519757378,6,"3,29",4,selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505737_CEYS SELLADOR MADERA HAYA TUBO 125ML.jpg
505738,SELLACEYS SELLADOR MADERA BLANCO 125ML,8411519757385,6,"3,29",4,selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505738_CEYS  SELLADOR MADERA BLANCO TUBO 125ML.jpg
505765,CEYS SELLACEYS MADERA ROBLE CART 8,8411519220056,8,"3,56","4,3",selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505725_CEYS SELLADOR ROBLE.jpg
505766,CEYS SELLACEYS MADERA SAPELI CART C/8,8411519220063,8,"3,56","4,3",selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505726_CEYS SELLADOR MADERA SAPELI CARTUCHO 280ML.jpg
505767,SELLACEYS MADERA PINO 280ML 8,8411519220070,8,"3,56","4,3",selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505727_CEYS SELLADOR MADERA PINO CARTUCHO 280ML.jpg
505768,CEYS SELLACEYS MADERA CEREZO CART 8U,8411519757132,8,"3,56","4,3",selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505728_CEYS SELLADOR MADERA CEREZO CARTUCHO 280ML.jpg
505769,SELLACEYS MADERA WENGUE 280ML 8,8411519757149,8,"3,56","4,3",selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505729_CEYS SELLADOR MADERA WENGUÉ CARTUCHO 280ML.jpg
505770,CEYS SELLACEYS MADERA HAYA CART 8U,8411519757156,8,"3,56","4,3",selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505730_CEYS SELLADOR MADERA HAYA CARTUCHO 280ML.jpg
505771,CEYS SELLACEYS MADERA NOGAL CART 8,8411519757163,8,"3,56","4,3",selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505731_CEYS SELLADOR MADERA NOGAL CARTUCHO 280ML.jpg
505772,SELLACEYS MADERA TECA 280ML 8,8411519757170,8,"3,56","4,3",selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505732_CEYS SELLADOR CARTUCHO TECA.jpg
505781, SELLADOR MADERA BLANCO 280ML 8U,8411519757248,8,"3,56","4,3",selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505741_CEYS SELLADOR MADERA BLANCO CARTUCHO 280ML.jpg
505785,CEYS SELLACEYS MADERA GRIS CLARO CART 8,8411519757453,8,"3,56","4,3",selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505745_CEYS SELLADOR MADERA GRIS CLARO CARTUCHO 280ML.jpg
505786,CEYS SELLACEYS MADERA GRIS OSCURO CART 8,8411519757460,8,"3,56","4,3",selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/505746_CEYS SELLADOR MADERA GRIS OSCURO CARTUCHO 280ML.jpg
506020,SELLACEYS ESPEJOS BLANCO CARTUCHO 8,8411519210019,8,"5,98","7,25",selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/506020_CEYS SILICONA ESPEJOS BLANCO.jpg
506021,CEYS SELLACEYS VENTANAS CONSTRUCCION BL CART 8,8411519760026,8,"4,85","5,85",selladores especificos,http://h2830758.stratoserver.net/DAM GENERAL/FOTOS BAJA/SELLADORES_02/506021_VENTANAS CONSTRUCCIÓN CARTUCHO BLANCO.jpg
